"database_id","target_id","comparator_id","outcome_id","analysis_id","interaction_covariate_id","covariate_id","target_mean_before","comparator_mean_before","std_diff_before","target_mean_after","comparator_mean_after","std_diff_after"
"HIRA",763,680,681,1,NA,4148260210,0.003,0.002,0.018,0.001,0.002,-0.011
"HIRA",763,680,681,1,NA,4173420202,0.003,0.002,0.018,0.001,0.002,-0.014
"HIRA",763,680,681,1,NA,4173420210,0.003,0.002,0.018,0.001,0.002,-0.014
"HIRA",763,680,681,1,NA,4176800210,0.003,0.002,0.018,0.001,0.002,-0.013
"HIRA",763,680,681,1,NA,4176947210,0.003,0.002,0.018,0.001,0.002,-0.012
"HIRA",763,680,681,1,NA,4197127210,0.003,0.002,0.018,0.001,0.002,-0.012
"HIRA",763,680,681,1,NA,4243427202,0.003,0.002,0.018,0.002,0.002,0.013
"HIRA",763,680,681,1,NA,4243427210,0.003,0.002,0.018,0.002,0.002,0.013
"HIRA",763,680,681,1,NA,4266785210,0.003,0.002,0.018,0.001,0.002,-0.012
"HIRA",763,680,681,1,NA,4326601210,0.003,0.002,0.018,0.002,0.002,0.014
"HIRA",763,680,681,1,NA,4340941202,0.003,0.002,0.018,0.002,0.002,0.017
"HIRA",763,680,681,1,NA,4340941210,0.003,0.002,0.018,0.002,0.002,0.017
"HIRA",763,680,681,1,NA,40485387210,0.003,0.002,0.018,0.004,0.002,0.04
"HIRA",763,680,681,1,NA,40492969210,0.003,0.002,0.018,0.004,0.002,0.044
"HIRA",763,680,681,1,NA,43021849210,0.003,0.002,0.018,0.002,0.002,0.019
"HIRA",763,680,681,1,NA,45770891202,0.003,0.002,0.018,0.001,0.002,-0.013
"HIRA",763,680,681,1,NA,45770891210,0.003,0.002,0.018,0.001,0.002,-0.013
"HIRA",763,680,681,1,NA,45772085202,0.003,0.002,0.018,0.002,0.002,0.014
"HIRA",763,680,681,1,NA,45772085210,0.003,0.002,0.018,0.002,0.002,0.014
"HIRA",763,680,681,1,NA,46270315202,0.003,0.002,0.018,0.001,0.002,-0.011
"HIRA",763,680,681,1,NA,46270315210,0.003,0.002,0.018,0.001,0.002,-0.011
"HIRA",763,680,681,1,NA,23220202,0.015,0.017,-0.018,0.012,0.018,-0.052
"HIRA",763,680,681,1,NA,23220210,0.015,0.017,-0.018,0.012,0.018,-0.052
"HIRA",763,680,681,1,NA,4116238210,0.015,0.017,-0.018,0.012,0.017,-0.048
"HIRA",763,680,681,1,NA,4149320210,0.015,0.017,-0.018,0.009,0.018,-0.077
"HIRA",763,680,681,1,NA,4336957210,0.015,0.017,-0.018,0.009,0.018,-0.077
"HIRA",763,680,681,1,NA,40491001210,0.015,0.017,-0.018,0.012,0.017,-0.048
"HIRA",763,680,681,1,NA,4319441210,0.04,0.037,0.018,0.038,0.038,-0.001
"HIRA",763,680,681,1,NA,4171549210,0.033,0.03,0.018,0.027,0.03,-0.018
"HIRA",763,680,681,1,NA,73075202,0.005,0.006,-0.018,0.003,0.007,-0.061
"HIRA",763,680,681,1,NA,76725210,0.005,0.006,-0.018,0.004,0.007,-0.039
"HIRA",763,680,681,1,NA,373087210,0.005,0.006,-0.018,0.004,0.006,-0.028
"HIRA",763,680,681,1,NA,434056210,0.005,0.006,-0.018,0.006,0.006,0.007
"HIRA",763,680,681,1,NA,441536202,0.005,0.006,-0.018,0.005,0.006,-0.022
"HIRA",763,680,681,1,NA,441536210,0.005,0.006,-0.018,0.005,0.006,-0.022
"HIRA",763,680,681,1,NA,443419210,0.005,0.006,-0.018,0.003,0.007,-0.063
"HIRA",763,680,681,1,NA,4094283210,0.005,0.006,-0.018,0.003,0.007,-0.061
"HIRA",763,680,681,1,NA,4106355210,0.005,0.006,-0.018,0.003,0.007,-0.062
"HIRA",763,680,681,1,NA,4157453202,0.005,0.006,-0.018,0.003,0.007,-0.065
"HIRA",763,680,681,1,NA,40483287202,0.005,0.006,-0.018,0.005,0.007,-0.017
"HIRA",763,680,681,1,NA,44784217202,0.01,0.012,-0.017,0.009,0.012,-0.033
"HIRA",763,680,681,1,NA,4201554210,0.095,0.09,0.017,0.079,0.093,-0.049
"HIRA",763,680,681,1,NA,444243202,0.02,0.018,0.017,0.02,0.018,0.013
"HIRA",763,680,681,1,NA,4084966202,0.053,0.057,-0.017,0.051,0.058,-0.029
"HIRA",763,680,681,1,NA,4084966210,0.053,0.057,-0.017,0.051,0.058,-0.029
"HIRA",763,680,681,1,NA,436659202,0.073,0.077,-0.017,0.073,0.078,-0.019
"HIRA",763,680,681,1,NA,138387210,0.018,0.02,-0.017,0.011,0.021,-0.073
"HIRA",763,680,681,1,NA,193431210,0.018,0.02,-0.017,0.012,0.02,-0.059
"HIRA",763,680,681,1,NA,4142479210,0.018,0.02,-0.017,0.011,0.021,-0.073
"HIRA",763,680,681,1,NA,4182562202,0.018,0.02,-0.017,0.016,0.02,-0.031
"HIRA",763,680,681,1,NA,4182562210,0.018,0.02,-0.017,0.016,0.02,-0.031
"HIRA",763,680,681,1,NA,4264073202,0.018,0.02,-0.017,0.011,0.02,-0.071
"HIRA",763,680,681,1,NA,4264073210,0.018,0.02,-0.017,0.011,0.02,-0.071
"HIRA",763,680,681,1,NA,24970202,0.028,0.03,-0.017,0.022,0.031,-0.06
"HIRA",763,680,681,1,NA,437541202,0.015,0.013,0.017,0.013,0.014,-0.006
"HIRA",763,680,681,1,NA,4228361202,0.015,0.013,0.017,0.017,0.013,0.029
"HIRA",763,680,681,1,NA,4228361210,0.015,0.013,0.017,0.017,0.013,0.029
"HIRA",763,680,681,1,NA,4012113202,0.01,0.008,0.017,0.006,0.008,-0.02
"HIRA",763,680,681,1,NA,4267417210,0.01,0.008,0.017,0.007,0.009,-0.014
"HIRA",763,680,681,1,NA,4116208210,0.116,0.121,-0.017,0.106,0.123,-0.055
"HIRA",763,680,681,1,NA,12003,0.083,0.088,-0.017,0.064,0.087,-0.087
"HIRA",763,680,681,1,NA,374055202,0.003,0.003,-0.016,0.002,0.003,-0.019
"HIRA",763,680,681,1,NA,374055210,0.003,0.003,-0.016,0.002,0.003,-0.019
"HIRA",763,680,681,1,NA,374384210,0.003,0.003,-0.016,0.002,0.003,-0.019
"HIRA",763,680,681,1,NA,434084202,0.003,0.003,-0.016,0.001,0.003,-0.044
"HIRA",763,680,681,1,NA,437246202,0.003,0.003,-0.016,0.002,0.003,-0.016
"HIRA",763,680,681,1,NA,439807202,0.003,0.003,-0.016,0.001,0.004,-0.046
"HIRA",763,680,681,1,NA,439807210,0.003,0.003,-0.016,0.001,0.004,-0.046
"HIRA",763,680,681,1,NA,4048785210,0.003,0.003,-0.016,0.002,0.003,-0.019
"HIRA",763,680,681,1,NA,4098458202,0.003,0.003,-0.016,0.001,0.003,-0.039
"HIRA",763,680,681,1,NA,4098458210,0.003,0.003,-0.016,0.001,0.003,-0.039
"HIRA",763,680,681,1,NA,4103703202,0.003,0.003,-0.016,0.001,0.004,-0.045
"HIRA",763,680,681,1,NA,4103703210,0.003,0.003,-0.016,0.001,0.004,-0.045
"HIRA",763,680,681,1,NA,4109870210,0.003,0.003,-0.016,0.002,0.003,-0.019
"HIRA",763,680,681,1,NA,4116092210,0.003,0.003,-0.016,0.001,0.003,-0.043
"HIRA",763,680,681,1,NA,4130997210,0.003,0.003,-0.016,0.001,0.003,-0.042
"HIRA",763,680,681,1,NA,4154163202,0.003,0.003,-0.016,0.002,0.004,-0.023
"HIRA",763,680,681,1,NA,4154163210,0.003,0.003,-0.016,0.002,0.004,-0.023
"HIRA",763,680,681,1,NA,4164092210,0.003,0.003,-0.016,0.002,0.003,-0.019
"HIRA",763,680,681,1,NA,4171852210,0.003,0.003,-0.016,0.002,0.003,-0.019
"HIRA",763,680,681,1,NA,4186461210,0.003,0.003,-0.016,0.004,0.004,0.007
"HIRA",763,680,681,1,NA,4200991210,0.003,0.003,-0.016,0.002,0.003,-0.019
"HIRA",763,680,681,1,NA,4281749210,0.003,0.003,-0.016,0.004,0.003,0.014
"HIRA",763,680,681,1,NA,4314071210,0.003,0.003,-0.016,0.001,0.003,-0.043
"HIRA",763,680,681,1,NA,40485073202,0.003,0.003,-0.016,0.002,0.004,-0.021
"HIRA",763,680,681,1,NA,42535227210,0.003,0.003,-0.016,0.002,0.003,-0.019
"HIRA",763,680,681,1,NA,45766159210,0.003,0.003,-0.016,0.004,0.004,0.006
"HIRA",763,680,681,1,NA,4188970210,0.083,0.079,0.016,0.06,0.082,-0.086
"HIRA",763,680,681,1,NA,4280726210,0.083,0.079,0.016,0.06,0.082,-0.086
"HIRA",763,680,681,1,NA,255841210,0.103,0.108,-0.016,0.085,0.109,-0.08
"HIRA",763,680,681,1,NA,321318210,0.04,0.037,0.016,0.039,0.036,0.012
"HIRA",763,680,681,1,NA,4133974210,0.073,0.069,0.015,0.064,0.069,-0.023
"HIRA",763,680,681,1,NA,378416210,0.116,0.121,-0.015,0.106,0.123,-0.054
"HIRA",763,680,681,1,NA,321596202,0.018,0.016,0.015,0.015,0.016,-0.009
"HIRA",763,680,681,1,NA,321596210,0.018,0.016,0.015,0.015,0.016,-0.009
"HIRA",763,680,681,1,NA,437530202,0.033,0.03,0.015,0.028,0.03,-0.015
"HIRA",763,680,681,1,NA,81902202,0.038,0.041,-0.015,0.046,0.04,0.028
"HIRA",763,680,681,1,NA,437827202,0.058,0.061,-0.015,0.051,0.062,-0.048
"HIRA",763,680,681,1,NA,437827210,0.058,0.061,-0.015,0.051,0.062,-0.048
"HIRA",763,680,681,1,NA,4029305210,0.058,0.061,-0.015,0.051,0.062,-0.048
"HIRA",763,680,681,1,NA,4041554210,0.058,0.061,-0.015,0.051,0.062,-0.048
"HIRA",763,680,681,1,NA,4042584210,0.058,0.061,-0.015,0.051,0.062,-0.048
"HIRA",763,680,681,1,NA,4029363210,0.008,0.009,-0.015,0.005,0.009,-0.046
"HIRA",763,680,681,1,NA,4163865202,0.008,0.009,-0.015,0.005,0.009,-0.052
"HIRA",763,680,681,1,NA,4163865210,0.008,0.009,-0.015,0.005,0.009,-0.052
"HIRA",763,680,681,1,NA,36716270202,0.008,0.009,-0.015,0.006,0.009,-0.037
"HIRA",763,680,681,1,NA,4134455210,0.015,0.017,-0.015,0.009,0.019,-0.084
"HIRA",763,680,681,1,NA,4336957202,0.015,0.017,-0.015,0.009,0.017,-0.074
"HIRA",763,680,681,1,NA,192854202,0.008,0.006,0.014,0.005,0.006,-0.015
"HIRA",763,680,681,1,NA,192854210,0.008,0.006,0.014,0.005,0.006,-0.015
"HIRA",763,680,681,1,NA,378352210,0.008,0.006,0.014,0.004,0.006,-0.034
"HIRA",763,680,681,1,NA,433413210,0.008,0.006,0.014,0.004,0.006,-0.034
"HIRA",763,680,681,1,NA,437992202,0.008,0.006,0.014,0.005,0.006,-0.017
"HIRA",763,680,681,1,NA,437992210,0.008,0.006,0.014,0.005,0.006,-0.017
"HIRA",763,680,681,1,NA,443411210,0.008,0.006,0.014,0.006,0.007,-0.009
"HIRA",763,680,681,1,NA,4153359210,0.008,0.006,0.014,0.005,0.007,-0.024
"HIRA",763,680,681,1,NA,4297400202,0.028,0.03,-0.014,0.028,0.031,-0.018
"HIRA",763,680,681,1,NA,4297400210,0.028,0.03,-0.014,0.028,0.031,-0.018
"HIRA",763,680,681,1,NA,40480615210,0.028,0.03,-0.014,0.028,0.031,-0.018
"HIRA",763,680,681,1,NA,379805210,0.045,0.048,-0.014,0.04,0.05,-0.047
"HIRA",763,680,681,1,NA,4291028210,0.045,0.048,-0.014,0.04,0.05,-0.048
"HIRA",763,680,681,1,NA,73008202,0.02,0.018,0.014,0.013,0.019,-0.053
"HIRA",763,680,681,1,NA,444132202,0.02,0.018,0.014,0.013,0.019,-0.054
"HIRA",763,680,681,1,NA,4027539202,0.018,0.019,-0.014,0.021,0.02,0.001
"HIRA",763,680,681,1,NA,4054501210,0.085,0.082,0.014,0.074,0.082,-0.03
"HIRA",763,680,681,1,NA,200219210,0.168,0.163,0.014,0.143,0.167,-0.064
"HIRA",763,680,681,1,NA,4271450210,0.148,0.153,-0.013,0.146,0.154,-0.023
"HIRA",763,680,681,1,NA,4318985210,0.033,0.035,-0.013,0.038,0.036,0.012
"HIRA",763,680,681,1,NA,77234210,0.01,0.011,-0.013,0.006,0.011,-0.052
"HIRA",763,680,681,1,NA,4230641202,0.01,0.011,-0.013,0.009,0.012,-0.028
"HIRA",763,680,681,1,NA,4230641210,0.01,0.011,-0.013,0.009,0.012,-0.028
"HIRA",763,680,681,1,NA,134438202,0.023,0.021,0.013,0.016,0.021,-0.042
"HIRA",763,680,681,1,NA,4208666210,0.015,0.014,0.013,0.01,0.014,-0.033
"HIRA",763,680,681,1,NA,318736210,0.038,0.04,-0.013,0.029,0.041,-0.068
"HIRA",763,680,681,1,NA,4090111210,0.141,0.145,-0.012,0.145,0.147,-0.005
"HIRA",763,680,681,1,NA,197506210,0.025,0.023,0.012,0.019,0.023,-0.029
"HIRA",763,680,681,1,NA,376065202,0.025,0.023,0.012,0.022,0.024,-0.012
"HIRA",763,680,681,1,NA,376065210,0.025,0.023,0.012,0.022,0.024,-0.012
"HIRA",763,680,681,1,NA,36714559210,0.025,0.023,0.012,0.022,0.023,-0.009
"HIRA",763,680,681,1,NA,433778210,0.013,0.014,-0.012,0.01,0.014,-0.038
"HIRA",763,680,681,1,NA,4291649210,0.013,0.014,-0.012,0.011,0.014,-0.029
"HIRA",763,680,681,1,NA,193518210,0.005,0.006,-0.012,0.004,0.006,-0.03
"HIRA",763,680,681,1,NA,194696202,0.005,0.006,-0.012,0.004,0.006,-0.036
"HIRA",763,680,681,1,NA,252280210,0.005,0.006,-0.012,0.005,0.006,-0.01
"HIRA",763,680,681,1,NA,433000202,0.005,0.006,-0.012,0.003,0.006,-0.056
"HIRA",763,680,681,1,NA,433000210,0.005,0.006,-0.012,0.003,0.006,-0.056
"HIRA",763,680,681,1,NA,433450202,0.005,0.006,-0.012,0.008,0.006,0.033
"HIRA",763,680,681,1,NA,433450210,0.005,0.006,-0.012,0.008,0.006,0.033
"HIRA",763,680,681,1,NA,440631210,0.005,0.006,-0.012,0.003,0.006,-0.051
"HIRA",763,680,681,1,NA,441049202,0.005,0.006,-0.012,0.005,0.006,-0.008
"HIRA",763,680,681,1,NA,4000634210,0.005,0.006,-0.012,0.003,0.006,-0.056
"HIRA",763,680,681,1,NA,4078925210,0.005,0.006,-0.012,0.003,0.006,-0.05
"HIRA",763,680,681,1,NA,4102114210,0.005,0.006,-0.012,0.004,0.006,-0.033
"HIRA",763,680,681,1,NA,4106355202,0.005,0.006,-0.012,0.003,0.006,-0.057
"HIRA",763,680,681,1,NA,4129389210,0.005,0.006,-0.012,0.004,0.006,-0.03
"HIRA",763,680,681,1,NA,4129898210,0.005,0.006,-0.012,0.004,0.006,-0.033
"HIRA",763,680,681,1,NA,4141640202,0.005,0.006,-0.012,0.003,0.006,-0.051
"HIRA",763,680,681,1,NA,4159739210,0.005,0.006,-0.012,0.003,0.006,-0.056
"HIRA",763,680,681,1,NA,4171912202,0.005,0.006,-0.012,0.004,0.006,-0.037
"HIRA",763,680,681,1,NA,4171912210,0.005,0.006,-0.012,0.004,0.006,-0.037
"HIRA",763,680,681,1,NA,4178642210,0.005,0.006,-0.012,0.003,0.006,-0.056
"HIRA",763,680,681,1,NA,4184091210,0.005,0.006,-0.012,0.003,0.006,-0.056
"HIRA",763,680,681,1,NA,4199409210,0.005,0.006,-0.012,0.003,0.006,-0.05
"HIRA",763,680,681,1,NA,36715956210,0.005,0.006,-0.012,0.003,0.006,-0.051
"HIRA",763,680,681,1,NA,40480110210,0.005,0.006,-0.012,0.003,0.006,-0.056
"HIRA",763,680,681,1,NA,45757770202,0.005,0.006,-0.012,0.004,0.006,-0.032
"HIRA",763,680,681,1,NA,45757770210,0.005,0.006,-0.012,0.004,0.006,-0.032
"HIRA",763,680,681,1,NA,79903210,0.01,0.009,0.012,0.006,0.01,-0.039
"HIRA",763,680,681,1,NA,137275202,0.01,0.009,0.012,0.007,0.009,-0.018
"HIRA",763,680,681,1,NA,434610202,0.01,0.009,0.012,0.008,0.009,-0.002
"HIRA",763,680,681,1,NA,434610210,0.01,0.009,0.012,0.008,0.009,-0.002
"HIRA",763,680,681,1,NA,4059452210,0.01,0.009,0.012,0.008,0.009,-0.017
"HIRA",763,680,681,1,NA,4141028202,0.01,0.009,0.012,0.011,0.01,0.015
"HIRA",763,680,681,1,NA,4234997202,0.01,0.009,0.012,0.012,0.009,0.028
"HIRA",763,680,681,1,NA,4004352210,0.06,0.058,0.012,0.06,0.059,0.001
"HIRA",763,680,681,1,NA,432582210,0.018,0.016,0.012,0.014,0.016,-0.021
"HIRA",763,680,681,1,NA,4004352202,0.05,0.053,-0.012,0.054,0.054,-0.001
"HIRA",763,680,681,1,NA,31057202,0.005,0.004,0.012,0.008,0.005,0.048
"HIRA",763,680,681,1,NA,137520202,0.005,0.004,0.012,0.003,0.004,-0.029
"HIRA",763,680,681,1,NA,200962202,0.005,0.004,0.012,0.004,0.004,-0.01
"HIRA",763,680,681,1,NA,200962210,0.005,0.004,0.012,0.004,0.004,-0.01
"HIRA",763,680,681,1,NA,373404202,0.005,0.004,0.012,0.005,0.004,0.008
"HIRA",763,680,681,1,NA,373404210,0.005,0.004,0.012,0.005,0.004,0.008
"HIRA",763,680,681,1,NA,374013210,0.005,0.004,0.012,0.006,0.004,0.03
"HIRA",763,680,681,1,NA,434084210,0.005,0.004,0.012,0.008,0.004,0.052
"HIRA",763,680,681,1,NA,435227202,0.005,0.004,0.012,0.005,0.004,0.011
"HIRA",763,680,681,1,NA,4060950202,0.005,0.004,0.012,0.003,0.004,-0.03
"HIRA",763,680,681,1,NA,4060950210,0.005,0.004,0.012,0.003,0.004,-0.03
"HIRA",763,680,681,1,NA,4088625210,0.005,0.004,0.012,0.003,0.004,-0.03
"HIRA",763,680,681,1,NA,4126895210,0.005,0.004,0.012,0.008,0.004,0.052
"HIRA",763,680,681,1,NA,4134454202,0.005,0.004,0.012,0.003,0.004,-0.03
"HIRA",763,680,681,1,NA,4147598210,0.005,0.004,0.012,0.008,0.004,0.052
"HIRA",763,680,681,1,NA,4163261210,0.005,0.004,0.012,0.004,0.004,-0.01
"HIRA",763,680,681,1,NA,4295465210,0.005,0.004,0.012,0.003,0.004,-0.029
"HIRA",763,680,681,1,NA,4307925202,0.005,0.004,0.012,0.005,0.004,0.017
"HIRA",763,680,681,1,NA,4307925210,0.005,0.004,0.012,0.005,0.004,0.017
"HIRA",763,680,681,1,NA,37312674210,0.005,0.004,0.012,0.003,0.004,-0.03
"HIRA",763,680,681,1,NA,40483230210,0.005,0.004,0.012,0.008,0.004,0.052
"HIRA",763,680,681,1,NA,45765689210,0.005,0.004,0.012,0.003,0.004,-0.03
"HIRA",763,680,681,1,NA,193402202,0.015,0.016,-0.011,0.011,0.017,-0.053
"HIRA",763,680,681,1,NA,193402210,0.015,0.016,-0.011,0.011,0.017,-0.053
"HIRA",763,680,681,1,NA,436096210,0.015,0.016,-0.011,0.015,0.017,-0.012
"HIRA",763,680,681,1,NA,4167082210,0.015,0.016,-0.011,0.011,0.017,-0.053
"HIRA",763,680,681,1,NA,141825210,0.033,0.035,-0.011,0.029,0.036,-0.04
"HIRA",763,680,681,1,NA,4152280210,0.033,0.035,-0.011,0.024,0.036,-0.069
"HIRA",763,680,681,1,NA,4311420210,0.02,0.019,0.011,0.017,0.019,-0.013
"HIRA",763,680,681,1,NA,374366210,0.018,0.019,-0.011,0.015,0.02,-0.038
"HIRA",763,680,681,1,NA,435789210,0.013,0.011,0.011,0.009,0.011,-0.025
"HIRA",763,680,681,1,NA,4022198210,0.013,0.011,0.011,0.009,0.011,-0.025
"HIRA",763,680,681,1,NA,4270897210,0.013,0.011,0.011,0.01,0.011,-0.011
"HIRA",763,680,681,1,NA,4308125210,0.013,0.011,0.011,0.009,0.011,-0.025
"HIRA",763,680,681,1,NA,377280202,0.008,0.008,-0.01,0.005,0.009,-0.045
"HIRA",763,680,681,1,NA,4028942210,0.008,0.008,-0.01,0.005,0.008,-0.041
"HIRA",763,680,681,1,NA,4131611210,0.008,0.008,-0.01,0.005,0.008,-0.041
"HIRA",763,680,681,1,NA,4134338210,0.008,0.008,-0.01,0.005,0.009,-0.048
"HIRA",763,680,681,1,NA,4281109202,0.008,0.008,-0.01,0.005,0.008,-0.041
"HIRA",763,680,681,1,NA,4281109210,0.008,0.008,-0.01,0.005,0.008,-0.041
"HIRA",763,680,681,1,NA,378424202,0.09,0.088,0.01,0.079,0.089,-0.039
"HIRA",763,680,681,1,NA,378424210,0.09,0.088,0.01,0.079,0.089,-0.039
"HIRA",763,680,681,1,NA,4207184210,0.045,0.043,0.01,0.042,0.044,-0.01
"HIRA",763,680,681,1,NA,133298210,0.045,0.047,-0.01,0.037,0.05,-0.068
"HIRA",763,680,681,1,NA,379805202,0.045,0.047,-0.01,0.04,0.049,-0.044
"HIRA",763,680,681,1,NA,4099350210,0.116,0.119,-0.01,0.125,0.12,0.015
"HIRA",763,680,681,1,NA,4174977202,0.023,0.021,0.01,0.017,0.022,-0.033
"HIRA",763,680,681,1,NA,4174977210,0.023,0.021,0.01,0.017,0.022,-0.033
"HIRA",763,680,681,1,NA,438112210,0.128,0.132,-0.01,0.112,0.133,-0.065
"HIRA",763,680,681,1,NA,4291028202,0.035,0.033,0.01,0.028,0.034,-0.038
"HIRA",763,680,681,1,NA,436659210,0.083,0.08,0.009,0.083,0.081,0.008
"HIRA",763,680,681,1,NA,372324210,0.015,0.014,0.009,0.01,0.015,-0.042
"HIRA",763,680,681,1,NA,374035202,0.025,0.024,0.009,0.023,0.024,-0.006
"HIRA",763,680,681,1,NA,4306292202,0.025,0.024,0.009,0.014,0.024,-0.071
"HIRA",763,680,681,1,NA,4306292210,0.025,0.024,0.009,0.014,0.024,-0.071
"HIRA",763,680,681,1,NA,26711210,0.028,0.029,-0.009,0.028,0.03,-0.012
"HIRA",763,680,681,1,NA,443782202,0.01,0.011,-0.009,0.01,0.011,-0.007
"HIRA",763,680,681,1,NA,443782210,0.01,0.011,-0.009,0.01,0.011,-0.007
"HIRA",763,680,681,1,NA,43531027210,0.01,0.011,-0.009,0.005,0.012,-0.074
"HIRA",763,680,681,1,NA,197925202,0.008,0.007,0.009,0.005,0.007,-0.027
"HIRA",763,680,681,1,NA,197925210,0.008,0.007,0.009,0.005,0.007,-0.027
"HIRA",763,680,681,1,NA,444100202,0.008,0.007,0.009,0.005,0.007,-0.026
"HIRA",763,680,681,1,NA,4026112210,0.008,0.007,0.009,0.005,0.007,-0.027
"HIRA",763,680,681,1,NA,4129394202,0.008,0.007,0.009,0.007,0.007,-0.009
"HIRA",763,680,681,1,NA,4129394210,0.008,0.007,0.009,0.007,0.007,-0.009
"HIRA",763,680,681,1,NA,4241043210,0.008,0.007,0.009,0.005,0.007,-0.024
"HIRA",763,680,681,1,NA,4245614210,0.008,0.007,0.009,0.005,0.007,-0.027
"HIRA",763,680,681,1,NA,376382202,0.03,0.032,-0.009,0.024,0.033,-0.053
"HIRA",763,680,681,1,NA,376382210,0.03,0.032,-0.009,0.024,0.033,-0.053
"HIRA",763,680,681,1,NA,43530620210,0.204,0.2,0.009,0.189,0.205,-0.04
"HIRA",763,680,681,1,NA,132344210,0.394,0.39,0.009,0.377,0.397,-0.04
"HIRA",763,680,681,1,NA,81660202,0.003,0.003,-0.009,0.002,0.003,-0.012
"HIRA",763,680,681,1,NA,81660210,0.003,0.003,-0.009,0.002,0.003,-0.012
"HIRA",763,680,681,1,NA,132412202,0.003,0.003,-0.009,0.002,0.003,-0.01
"HIRA",763,680,681,1,NA,132412210,0.003,0.003,-0.009,0.002,0.003,-0.01
"HIRA",763,680,681,1,NA,141004210,0.003,0.003,-0.009,0.001,0.003,-0.04
"HIRA",763,680,681,1,NA,141375202,0.003,0.003,-0.009,0.001,0.003,-0.037
"HIRA",763,680,681,1,NA,141375210,0.003,0.003,-0.009,0.001,0.003,-0.037
"HIRA",763,680,681,1,NA,192450202,0.003,0.003,-0.009,0.001,0.003,-0.029
"HIRA",763,680,681,1,NA,192450210,0.003,0.003,-0.009,0.001,0.003,-0.029
"HIRA",763,680,681,1,NA,201254210,0.003,0.003,-0.009,0.001,0.003,-0.034
"HIRA",763,680,681,1,NA,316999210,0.003,0.003,-0.009,0.007,0.003,0.061
"HIRA",763,680,681,1,NA,319843210,0.003,0.003,-0.009,0.004,0.003,0.022
"HIRA",763,680,681,1,NA,373724210,0.003,0.003,-0.009,0.001,0.003,-0.036
"HIRA",763,680,681,1,NA,374053210,0.003,0.003,-0.009,0.007,0.003,0.058
"HIRA",763,680,681,1,NA,433856202,0.003,0.003,-0.009,0.001,0.003,-0.037
"HIRA",763,680,681,1,NA,433856210,0.003,0.003,-0.009,0.001,0.003,-0.037
"HIRA",763,680,681,1,NA,436209210,0.003,0.003,-0.009,0.001,0.003,-0.037
"HIRA",763,680,681,1,NA,443733202,0.003,0.003,-0.009,0.001,0.003,-0.038
"HIRA",763,680,681,1,NA,4029819210,0.003,0.003,-0.009,0.001,0.003,-0.037
"HIRA",763,680,681,1,NA,4042414210,0.003,0.003,-0.009,0.001,0.003,-0.04
"HIRA",763,680,681,1,NA,4044013210,0.003,0.003,-0.009,0.001,0.003,-0.037
"HIRA",763,680,681,1,NA,4094822210,0.003,0.003,-0.009,0.001,0.003,-0.037
"HIRA",763,680,681,1,NA,4098887210,0.003,0.003,-0.009,0.001,0.003,-0.036
"HIRA",763,680,681,1,NA,4129879210,0.003,0.003,-0.009,0.002,0.003,-0.014
"HIRA",763,680,681,1,NA,4180794210,0.003,0.003,-0.009,0.001,0.003,-0.038
"HIRA",763,680,681,1,NA,4194894202,0.003,0.003,-0.009,0.001,0.003,-0.039
"HIRA",763,680,681,1,NA,4202835210,0.003,0.003,-0.009,0.001,0.003,-0.037
"HIRA",763,680,681,1,NA,4212328210,0.003,0.003,-0.009,0.001,0.003,-0.037
"HIRA",763,680,681,1,NA,4261326210,0.003,0.003,-0.009,0.001,0.003,-0.038
"HIRA",763,680,681,1,NA,4266046202,0.003,0.003,-0.009,0.004,0.003,0.017
"HIRA",763,680,681,1,NA,4270713210,0.003,0.003,-0.009,0.001,0.003,-0.037
"HIRA",763,680,681,1,NA,4285734210,0.003,0.003,-0.009,0.001,0.003,-0.037
"HIRA",763,680,681,1,NA,4311387210,0.003,0.003,-0.009,0.001,0.003,-0.036
"HIRA",763,680,681,1,NA,4328356202,0.003,0.003,-0.009,0.002,0.003,-0.009
"HIRA",763,680,681,1,NA,4328356210,0.003,0.003,-0.009,0.002,0.003,-0.009
"HIRA",763,680,681,1,NA,37110393202,0.003,0.003,-0.009,0.007,0.003,0.058
"HIRA",763,680,681,1,NA,37110393210,0.003,0.003,-0.009,0.007,0.003,0.058
"HIRA",763,680,681,1,NA,40481910210,0.003,0.003,-0.009,0.001,0.003,-0.037
"HIRA",763,680,681,1,NA,43531045210,0.003,0.003,-0.009,0.001,0.003,-0.043
"HIRA",763,680,681,1,NA,81303202,0.013,0.014,-0.009,0.007,0.014,-0.072
"HIRA",763,680,681,1,NA,72994202,0.003,0.002,0.008,0.001,0.002,-0.021
"HIRA",763,680,681,1,NA,72994210,0.003,0.002,0.008,0.001,0.002,-0.021
"HIRA",763,680,681,1,NA,79864202,0.003,0.002,0.008,0.001,0.002,-0.018
"HIRA",763,680,681,1,NA,141004202,0.003,0.002,0.008,0.001,0.002,-0.023
"HIRA",763,680,681,1,NA,201900202,0.003,0.002,0.008,0.001,0.002,-0.021
"HIRA",763,680,681,1,NA,201900210,0.003,0.002,0.008,0.001,0.002,-0.021
"HIRA",763,680,681,1,NA,316126202,0.003,0.002,0.008,0.001,0.002,-0.022
